id,type,state,name,created_at,updated_at,customer_id,list_price,sale_price,discount_price,tax_free_price
817514,ORDER,CANCELLED,한 번에 끝내는 부,2022-01-16 6:30,2022-01-16 6:35,666606,350000,350000,0,350000
817512,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-16 6:30,2022-01-16 6:30,774532,155000,105000,50000,105000
817511,ORDER,CANCELLED,한 번에 끝내는 부,2022-01-16 6:29,2022-01-16 6:30,666606,350000,350000,0,350000
817510,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 6:29,2022-01-16 6:29,774974,212000,162000,50000,162000
817507,ORDER,COMPLETED,The RED: 조,2022-01-16 6:24,2022-01-16 6:24,774980,206000,156000,50000,156000
817503,ORDER,COMPLETED,한 번에 끝내는 S,2022-01-16 6:22,2022-01-16 6:24,774981,213000,213000,0,213000
817495,ORDER,COMPLETED,한 번에 끝내는 데,2022-01-16 6:18,2022-01-16 6:18,670161,171000,171000,0,171000
817492,ORDER,COMPLETED,한 번에 끝내는 S,2022-01-16 6:14,2022-01-16 6:16,774974,213000,163000,50000,163000
817490,ORDER,CANCELLED,한 번에 끝내는 데,2022-01-16 6:12,2022-01-16 6:17,670161,171000,171000,0,171000
817488,ORDER,COMPLETED,편집녀 프리미어 끝,2022-01-16 6:11,2022-01-16 6:12,771725,329000,329000,0,329000
817487,ORDER,PENDING,아카데미 : 편집하,2022-01-16 6:11,2022-01-16 6:11,774971,155000,105000,50000,105000
817485,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 6:08,2022-01-16 6:10,273969,209000,177650,31350,177650
817482,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 6:07,2022-01-16 6:10,774957,172000,122000,50000,122000
817481,ORDER,COMPLETED,온라인 패키지 : ,2022-01-16 6:05,2022-01-16 6:06,76844,380000,380000,0,380000
817480,ORDER,COMPLETED,한 번에 끝내는 컴,2022-01-16 6:04,2022-01-16 6:04,774955,222000,172000,50000,172000
817479,ORDER,COMPLETED,스타트업 투자유치&,2022-01-16 6:03,2022-01-16 6:05,436809,143000,143000,0,143000
817476,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 6:03,2022-01-16 6:03,774968,187000,137000,50000,137000
817474,ORDER,COMPLETED,실무 문제 해결을 ,2022-01-16 6:00,2022-01-16 6:16,14035,236000,236000,0,236000
817472,ORDER,CANCELLED,애프터 이펙트 하나,2022-01-16 6:00,2022-01-16 6:02,111930,169000,169000,0,169000
817470,ORDER,PENDING,애프터 이펙트 하나,2022-01-16 5:59,2022-01-16 5:59,111930,169000,169000,0,169000
817469,ORDER,COMPLETED,The RED : ,2022-01-16 5:59,2022-01-16 6:02,769244,188000,138000,50000,138000
817467,ORDER,COMPLETED,올인원 패키지 : ,2022-01-16 5:58,2022-01-16 5:59,268854,199000,199000,0,199000
817466,ORDER,PENDING,애프터 이펙트 하나,2022-01-16 5:56,2022-01-16 5:56,111930,169000,169000,0,169000
817464,ORDER,COMPLETED,The RED : ,2022-01-16 5:55,2022-01-16 5:56,773980,240000,190000,50000,190000
817463,ORDER,COMPLETED,일잘러 필수 스킬 ,2022-01-16 5:55,2022-01-16 5:56,748062,156000,156000,0,156000
817460,ORDER,PENDING,일잘러 필수 스킬 ,2022-01-16 5:53,2022-01-16 5:53,748062,156000,156000,0,156000
817458,ORDER,COMPLETED,해외주식명저로 배우,2022-01-16 5:52,2022-01-16 5:52,774958,298000,298000,0,298000
817457,ORDER,CANCELLED,초격차 패키지 : ,2022-01-16 5:51,2022-01-16 6:06,774957,172000,122000,50000,122000
817456,ORDER,COMPLETED,네트워크와 보안 핵,2022-01-16 5:50,2022-01-16 5:52,745925,170000,170000,0,170000
817453,ORDER,CANCELLED,네트워크와 보안 핵,2022-01-16 5:49,2022-01-16 5:49,745925,170000,170000,0,170000
817451,ORDER,COMPLETED,매치무브 온보딩 :,2022-01-16 5:47,2022-01-16 5:48,774954,420000,420000,0,420000
817450,ORDER,COMPLETED,100개의 클론디자,2022-01-16 5:47,2022-01-16 5:48,774929,203000,203000,0,203000
817449,ORDER,CANCELLED,매치무브 온보딩 :,2022-01-16 5:47,2022-01-16 5:47,774954,420000,420000,0,420000
817445,ORDER,COMPLETED,[증정 쿠폰 즉시 ,2022-01-16 5:42,2022-01-16 5:43,568307,149000,149000,0,149000
817443,ORDER,CANCELLED,[증정 쿠폰 즉시 ,2022-01-16 5:41,2022-01-16 5:42,568307,149000,149000,0,149000
817442,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-16 5:41,2022-01-16 5:42,756223,221000,221000,0,221000
817440,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 5:39,2022-01-16 5:42,683270,187000,187000,0,187000
817439,ORDER,CANCELLED,부동산 디벨로퍼 올,2022-01-16 5:39,2022-01-16 5:39,774897,211000,161000,50000,161000
817438,ORDER,COMPLETED,한 번에 끝내는 R,2022-01-16 5:38,2022-01-16 5:39,758077,232000,232000,0,232000
817437,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-16 5:38,2022-01-16 5:38,516931,230000,230000,0,230000
817436,ORDER,CANCELLED,부동산 디벨로퍼 올,2022-01-16 5:38,2022-01-16 5:38,774897,211000,161000,50000,161000
817435,ORDER,PENDING,부동산 디벨로퍼 올,2022-01-16 5:38,2022-01-16 5:38,774897,211000,161000,50000,161000
817434,ORDER,PENDING,부동산 디벨로퍼 올,2022-01-16 5:38,2022-01-16 5:38,774897,211000,161000,50000,161000
817432,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-16 5:37,2022-01-16 5:39,738359,260000,260000,0,260000
817428,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-16 5:35,2022-01-16 5:36,516931,221000,221000,0,221000
817427,ORDER,CANCELLED,부동산 디벨로퍼 올,2022-01-16 5:35,2022-01-16 5:36,774897,211000,161000,50000,161000
817425,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 5:35,2022-01-16 5:45,466411,212000,212000,0,212000
817424,ORDER,COMPLETED,최성일의 코딩 초급,2022-01-16 5:35,2022-01-16 5:35,774929,196000,146000,50000,146000
817422,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-16 5:34,2022-01-16 5:35,516931,221000,221000,0,221000
817421,ORDER,COMPLETED,한번에 끝내는 UX,2022-01-16 5:32,2022-01-16 5:34,169099,249000,249000,0,249000
817417,ORDER,CANCELLED,최성일의 코딩 초급,2022-01-16 5:32,2022-01-16 5:33,774929,196000,146000,50000,146000
817414,ORDER,PENDING,The RED : ,2022-01-16 5:30,2022-01-16 5:30,773990,181000,131000,50000,131000
817405,ORDER,PENDING,한번에 끝내는 UX,2022-01-16 5:27,2022-01-16 5:27,169099,249000,249000,0,249000
817404,ORDER,PENDING,한번에 끝내는 UX,2022-01-16 5:26,2022-01-16 5:26,169099,249000,249000,0,249000
817401,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 5:25,2022-01-16 5:43,59776,209000,209000,0,209000
817399,ORDER,COMPLETED,The RED : ,2022-01-16 5:25,2022-01-16 5:26,702094,421000,421000,0,421000
817398,ORDER,CANCELLED,한번에 끝내는 UX,2022-01-16 5:25,2022-01-16 5:26,169099,249000,249000,0,249000
817397,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 5:25,2022-01-16 5:25,774929,241000,191000,50000,191000
817396,ORDER,PENDING,The RED : ,2022-01-16 5:25,2022-01-16 5:25,702094,421000,421000,0,421000
817393,ORDER,CANCELLED,The RED : ,2022-01-16 5:23,2022-01-16 5:23,759972,187000,187000,0,187000
817390,ORDER,COMPLETED,용호수의 입문+실전,2022-01-16 5:22,2022-01-16 5:23,50236,299000,299000,0,299000
817389,ORDER,COMPLETED,일잘러 필수 스킬 ,2022-01-16 5:22,2022-01-16 5:29,447784,156000,156000,0,156000
817388,ORDER,CANCELLED,30개 프로젝트로 ,2022-01-16 5:22,2022-01-16 5:25,59776,209000,209000,0,209000
817387,ORDER,COMPLETED,프로젝트와 함께 배,2022-01-16 5:21,2022-01-16 5:27,774936,222000,172000,50000,172000
817386,ORDER,CANCELLED,프로젝트와 함께 배,2022-01-16 5:21,2022-01-16 5:21,774936,222000,222000,0,222000
817384,ORDER,COMPLETED,탄탄한 Animat,2022-01-16 5:19,2022-01-16 5:20,549202,209000,209000,0,209000
817383,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 5:19,2022-01-16 5:21,537226,209000,177650,31350,177650
817378,ORDER,CANCELLED,퀴즈처럼 풀면서 배,2022-01-16 5:14,2022-01-16 11:30,772037,214000,214000,0,214000
817376,ORDER,CANCELLED,프로젝트와 함께 배,2022-01-16 5:14,2022-01-16 5:20,774936,222000,172000,50000,172000
817372,ORDER,COMPLETED,The RED : ,2022-01-16 5:12,2022-01-16 5:13,774927,187000,137000,50000,137000
817371,ORDER,CANCELLED,The RED : ,2022-01-16 5:12,2022-01-16 5:12,774927,187000,137000,50000,137000
817369,ORDER,CANCELLED,The RED : ,2022-01-16 5:12,2022-01-16 5:12,774927,187000,187000,0,187000
817368,ORDER,PENDING,The RED : ,2022-01-16 5:10,2022-01-16 5:10,774927,187000,137000,50000,137000
817367,ORDER,PENDING,The RED : ,2022-01-16 5:10,2022-01-16 5:10,774927,187000,137000,50000,137000
817366,ORDER,CANCELLED,블렌더로 손쉽게 만,2022-01-16 5:10,2022-01-16 5:20,774926,189000,139000,50000,139000
817364,ORDER,CANCELLED,The RED : ,2022-01-16 5:09,2022-01-16 5:10,774927,187000,187000,0,187000
817358,ORDER,COMPLETED,올인원 패키지 : ,2022-01-16 5:08,2022-01-16 5:14,774571,199000,149000,50000,149000
817352,ORDER,COMPLETED,알고리즘 / 기술면,2022-01-16 5:05,2022-01-16 5:05,774913,200000,150000,50000,150000
817349,ORDER,COMPLETED,한 번에 끝내는 컴,2022-01-16 5:03,2022-01-16 5:04,774913,222000,172000,50000,172000
817346,ORDER,PENDING,올인원 패키지 : ,2022-01-16 5:03,2022-01-16 5:03,774571,199000,149000,50000,149000
817345,ORDER,COMPLETED,한 번에 끝내는 코,2022-01-16 5:02,2022-01-16 5:02,727741,145000,145000,0,145000
817344,ORDER,COMPLETED,한 번에 끝내는 머,2022-01-16 5:01,2022-01-16 5:03,774913,241000,191000,50000,191000
817343,ORDER,CANCELLED,한 번에 끝내는 코,2022-01-16 5:01,2022-01-16 5:01,727741,145000,145000,0,145000
817342,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-16 5:00,2022-01-16 5:02,773183,230000,180000,50000,180000
817341,ORDER,PENDING,한 번에 끝내는 머,2022-01-16 4:59,2022-01-16 4:59,774913,241000,191000,50000,191000
817340,ORDER,COMPLETED,한 번에 끝내는 엑,2022-01-16 4:59,2022-01-16 4:59,774908,139000,89000,50000,89000
817339,ORDER,COMPLETED,Kafka 완전 정,2022-01-16 4:59,2022-01-16 4:59,157886,256000,256000,0,256000
817338,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-16 4:59,2022-01-16 5:04,587244,205000,175000,30000,175000
817336,ORDER,COMPLETED,[증정 쿠폰 즉시 ,2022-01-16 4:59,2022-01-16 4:59,81072,149000,149000,0,149000
817335,ORDER,CANCELLED,한 번에 끝내는 머,2022-01-16 4:58,2022-01-16 4:59,774913,241000,191000,50000,191000
817334,ORDER,PENDING,[증정 쿠폰 즉시 ,2022-01-16 4:58,2022-01-16 4:58,81072,149000,149000,0,149000
817333,ORDER,CANCELLED,블렌더로 만드는 동,2022-01-16 4:58,2022-01-16 4:58,587244,205000,175000,30000,175000
817332,ORDER,CANCELLED,한 번에 끝내는 머,2022-01-16 4:57,2022-01-16 4:58,774913,241000,191000,50000,191000
817329,ORDER,PENDING,블렌더로 만드는 동,2022-01-16 4:56,2022-01-16 4:56,587244,205000,205000,0,205000
817328,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 4:55,2022-01-16 4:57,614114,172000,172000,0,172000
817326,ORDER,CANCELLED,블렌더로 만드는 동,2022-01-16 4:55,2022-01-16 4:56,587244,205000,175000,30000,175000
817325,ORDER,CANCELLED,한 번에 끝내는 엑,2022-01-16 4:55,2022-01-16 4:57,774908,139000,89000,50000,89000
817324,ORDER,CANCELLED,한 번에 끝내는 엑,2022-01-16 4:54,2022-01-16 4:54,774908,139000,89000,50000,89000
817323,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 4:54,2022-01-16 4:55,539177,212000,212000,0,212000
817322,ORDER,COMPLETED,The RED : ,2022-01-16 4:53,2022-01-16 4:54,43089,181000,181000,0,181000
817320,ORDER,CANCELLED,한 번에 끝내는 엑,2022-01-16 4:52,2022-01-16 4:54,774908,139000,139000,0,139000
817314,ORDER,CANCELLED,Kubernetes,2022-01-16 4:46,2022-01-16 4:46,774880,309000,259000,50000,259000
817312,ORDER,CANCELLED,부동산 디벨로퍼 올,2022-01-16 4:43,2022-01-16 5:25,774897,211000,161000,50000,161000
817311,ORDER,COMPLETED,아파트 말고 부동산,2022-01-16 4:43,2022-01-16 4:44,774836,305000,255000,50000,255000
817307,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-16 4:40,2022-01-16 4:41,773930,221000,171000,50000,171000
817306,ORDER,COMPLETED,김기현의 딥러닝을 ,2022-01-16 4:40,2022-01-16 4:44,742113,256000,256000,0,256000
817305,ORDER,CANCELLED,한번에 끝내는 Ja,2022-01-16 4:40,2022-01-16 4:41,773183,230000,180000,50000,180000
817304,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-16 4:39,2022-01-16 4:39,773930,221000,171000,50000,171000
817303,ORDER,COMPLETED,OpenCV를 활용,2022-01-16 4:38,2022-01-16 4:39,696695,205000,205000,0,205000
817302,ORDER,COMPLETED,한 번에 끝내는 딥,2022-01-16 4:37,2022-01-16 4:39,381754,240000,240000,0,240000
817300,ORDER,COMPLETED,한 번에 끝내는 S,2022-01-16 4:36,2022-01-16 4:38,773183,213000,163000,50000,163000
817297,ORDER,COMPLETED,온라인 패키지 : ,2022-01-16 4:33,2022-01-16 4:35,762917,380000,330000,50000,330000
817283,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 4:29,2022-01-16 4:30,774090,241000,191000,50000,191000
817280,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 4:28,2022-01-16 4:28,774090,215000,165000,50000,165000
817279,ORDER,COMPLETED,한 번에 끝내는 컴,2022-01-16 4:28,2022-01-16 4:28,665022,222000,222000,0,222000
817277,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 4:27,2022-01-16 4:27,774090,187000,187000,0,187000
817276,ORDER,CANCELLED,30개 프로젝트로 ,2022-01-16 4:26,2022-01-16 4:26,774090,187000,187000,0,187000
817274,ORDER,PENDING,C#과 유니티로 배,2022-01-16 4:25,2022-01-16 4:25,134523,183000,183000,0,183000
817273,ORDER,CANCELLED,C#과 유니티로 배,2022-01-16 4:25,2022-01-16 4:25,134523,183000,183000,0,183000
817272,ORDER,COMPLETED,코딩 첫걸음 프로젝,2022-01-16 4:24,2022-01-16 4:25,774090,163000,113000,50000,113000
817271,ORDER,CANCELLED,코딩 첫걸음 프로젝,2022-01-16 4:24,2022-01-16 4:24,774090,163000,113000,50000,113000
817270,ORDER,CANCELLED,실무 문제 해결을 ,2022-01-16 4:23,2022-01-16 4:24,14035,236000,236000,0,236000
817268,ORDER,CANCELLED,한번에 끝내는 Ja,2022-01-16 4:22,2022-01-16 4:23,773183,230000,180000,50000,180000
817267,ORDER,CANCELLED,한번에 끝내는 Ja,2022-01-16 4:21,2022-01-16 4:21,773183,230000,180000,50000,180000
817263,ORDER,COMPLETED,한번에 끝내는 재무,2022-01-16 4:19,2022-01-16 4:20,768435,313000,263000,50000,263000
817262,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-16 4:19,2022-01-16 4:20,774887,230000,180000,50000,180000
817261,ORDER,CANCELLED,한번에 끝내는 재무,2022-01-16 4:17,2022-01-16 4:18,768435,313000,263000,50000,263000
817260,ORDER,PENDING,코딩 첫걸음 프로젝,2022-01-16 4:16,2022-01-16 4:16,774090,163000,113000,50000,113000
817259,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-16 4:15,2022-01-16 4:16,774880,230000,180000,50000,180000
817258,ORDER,COMPLETED,옥테인으로 만드는 ,2022-01-16 4:10,2022-01-16 4:12,676534,278000,248000,30000,248000
817256,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-16 4:09,2022-01-16 4:13,774294,205000,155000,50000,155000
817255,ORDER,CANCELLED,한번에 끝내는 Ja,2022-01-16 4:08,2022-01-16 4:15,774880,230000,180000,50000,180000
817253,ORDER,PENDING,한번에 끝내는 Ja,2022-01-16 4:08,2022-01-16 4:08,774880,230000,180000,50000,180000
817252,ORDER,COMPLETED,한 번에 끝내는 컴,2022-01-16 4:07,2022-01-16 4:07,774872,222000,172000,50000,172000
817251,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-16 4:06,2022-01-16 4:06,774873,221000,171000,50000,171000
817250,ORDER,PENDING,배곡파 작가의 실사,2022-01-16 4:06,2022-01-16 4:06,769584,184000,184000,0,184000
817248,ORDER,COMPLETED,타이포그래피와 편집,2022-01-16 4:05,2022-01-16 4:06,774878,158000,158000,0,158000
817247,ORDER,COMPLETED,온라인 패키지 : ,2022-01-16 4:05,2022-01-16 4:05,741776,189000,189000,0,189000
817245,ORDER,PENDING,온라인 패키지 : ,2022-01-16 4:04,2022-01-16 4:04,741776,189000,189000,0,189000
817244,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-16 4:03,2022-01-16 4:04,774873,221000,171000,50000,171000
817242,ORDER,COMPLETED,한 번에 끝내는 컴,2022-01-16 4:03,2022-01-16 4:04,728094,222000,192000,30000,192000
817240,ORDER,CANCELLED,한 번에 끝내는 컴,2022-01-16 4:00,2022-01-16 4:06,774872,222000,172000,50000,172000
817238,ORDER,PENDING,배곡파 작가의 실사,2022-01-16 4:00,2022-01-16 4:00,769584,184000,184000,0,184000
817235,ORDER,COMPLETED,아파트 말고 부동산,2022-01-16 4:00,2022-01-16 4:00,773052,305000,255000,50000,255000
817232,ORDER,COMPLETED,직장인을 위한 파이,2022-01-16 3:59,2022-01-16 3:59,774864,186000,136000,50000,136000
817230,ORDER,COMPLETED,한 번에 끝내는 포,2022-01-16 3:57,2022-01-16 3:58,28567,163000,163000,0,163000
817229,ORDER,COMPLETED,한 번에 끝내는 영,2022-01-16 3:57,2022-01-16 3:58,773794,184000,134000,50000,134000
817227,ORDER,COMPLETED,3단계로 끝내는 직,2022-01-16 3:56,2022-01-16 3:58,38201,174000,174000,0,174000
817226,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-16 3:56,2022-01-16 3:57,583597,260000,260000,0,260000
817223,ORDER,COMPLETED,디자이너 몰래 듣는,2022-01-16 3:54,2022-01-16 3:55,28567,122000,122000,0,122000
817221,ORDER,CANCELLED,3단계로 끝내는 직,2022-01-16 3:54,2022-01-16 3:56,38201,174000,174000,0,174000
817217,ORDER,COMPLETED,직장인을 위한 파이,2022-01-16 3:53,2022-01-16 3:53,774854,186000,186000,0,186000
817211,ORDER,COMPLETED,온라인 패키지 : ,2022-01-16 3:49,2022-01-16 3:50,774854,380000,330000,50000,330000
817209,ORDER,COMPLETED,한 번에 끝내는 딥,2022-01-16 3:47,2022-01-16 3:56,774308,240000,190000,50000,190000
817205,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-16 3:43,2022-01-16 3:44,289226,260000,260000,0,260000
817204,ORDER,COMPLETED,한번에 끝내는 재무,2022-01-16 3:43,2022-01-16 3:44,774005,313000,263000,50000,263000
817203,ORDER,CANCELLED,온라인 패키지 : ,2022-01-16 3:41,2022-01-16 3:41,774854,380000,330000,50000,330000
817202,ORDER,COMPLETED,Kafka 완전 정,2022-01-16 3:40,2022-01-16 3:44,263264,256000,256000,0,256000
817201,ORDER,CANCELLED,C++ 실력 완성 ,2022-01-16 3:38,2022-01-16 3:40,772842,202000,152000,50000,152000
817200,ORDER,PENDING,한번에 끝내는 재무,2022-01-16 3:37,2022-01-16 3:37,774005,313000,263000,50000,263000
817198,ORDER,COMPLETED,올인원 패키지 : ,2022-01-16 3:37,2022-01-16 3:38,387966,178000,178000,0,178000
817197,ORDER,CANCELLED,한번에 끝내는 재무,2022-01-16 3:37,2022-01-16 3:37,774005,313000,263000,50000,263000
817195,ORDER,COMPLETED,권오상의 금융 아카,2022-01-16 3:36,2022-01-16 3:37,666415,353000,353000,0,353000
817193,ORDER,COMPLETED,디벨로퍼에게 배우는,2022-01-16 3:36,2022-01-16 3:37,774825,211000,161000,50000,161000
817192,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-16 3:35,2022-01-16 3:49,773930,221000,171000,50000,171000
817191,ORDER,COMPLETED,The RED : ,2022-01-16 3:35,2022-01-16 3:38,459795,261000,261000,0,261000
817184,ORDER,COMPLETED,디자이너 몰래 듣는,2022-01-16 3:29,2022-01-16 3:30,496829,122000,122000,0,122000
817183,ORDER,PENDING,The RED : ,2022-01-16 3:28,2022-01-16 3:28,459795,261000,261000,0,261000
817182,ORDER,COMPLETED,최성일의 코딩 초급,2022-01-16 3:28,2022-01-16 3:29,749029,196000,196000,0,196000
817181,ORDER,PENDING,The RED : ,2022-01-16 3:28,2022-01-16 3:28,459795,261000,261000,0,261000
817180,ORDER,COMPLETED,한 번에 끝내는 코,2022-01-16 3:26,2022-01-16 3:27,575673,145000,145000,0,145000
817178,ORDER,COMPLETED,코딩 첫걸음 프로젝,2022-01-16 3:25,2022-01-16 3:27,774843,163000,113000,50000,113000
817177,ORDER,COMPLETED,한 번에 끝내는 부,2022-01-16 3:24,2022-01-16 3:25,774836,350000,300000,50000,300000
817176,ORDER,PENDING,한 번에 끝내는 부,2022-01-16 3:24,2022-01-16 3:24,774836,350000,300000,50000,300000
817175,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-16 3:23,2022-01-16 3:24,774845,260000,260000,0,260000
817173,ORDER,COMPLETED,브랜딩을 담은 리빙,2022-01-16 3:22,2022-01-16 3:22,774842,171000,171000,0,171000
817172,ORDER,COMPLETED,한번에 끝내는 UX,2022-01-16 3:22,2022-01-16 3:22,768868,249000,199000,50000,199000
817171,ORDER,CANCELLED,한 번에 끝내는 코,2022-01-16 3:22,2022-01-16 3:23,575673,145000,145000,0,145000
817170,ORDER,CANCELLED,한 번에 끝내는 부,2022-01-16 3:21,2022-01-16 3:24,774836,350000,300000,50000,300000
817169,ORDER,CANCELLED,한 번에 끝내는 코,2022-01-16 3:21,2022-01-16 3:21,575673,145000,145000,0,145000
817168,ORDER,COMPLETED,일잘러 필수 스킬 ,2022-01-16 3:21,2022-01-16 3:22,774840,156000,156000,0,156000
817164,ORDER,CANCELLED,한번에 끝내는 UX,2022-01-16 3:19,2022-01-16 3:22,768868,249000,199000,50000,199000
817163,ORDER,CANCELLED,디벨로퍼에게 배우는,2022-01-16 3:19,2022-01-16 3:20,774825,211000,161000,50000,161000
817161,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 3:18,2022-01-16 3:18,774253,241000,191000,50000,191000
817160,ORDER,CANCELLED,디벨로퍼에게 배우는,2022-01-16 3:17,2022-01-16 3:18,774825,211000,161000,50000,161000
817159,ORDER,COMPLETED,나만의 애정하는 인,2022-01-16 3:16,2022-01-16 3:17,774253,168000,118000,50000,118000
817157,ORDER,PENDING,한 번에 끝내는 부,2022-01-16 3:16,2022-01-16 3:16,774836,350000,300000,50000,300000
817154,ORDER,CANCELLED,매치무브 온보딩 :,2022-01-16 3:13,2022-01-16 3:15,774789,420000,370000,50000,370000
817153,ORDER,COMPLETED,한 번에 끝내는 딥,2022-01-16 3:12,2022-01-16 3:12,774823,240000,190000,50000,190000
817152,ORDER,COMPLETED,스타트업 투자유치&,2022-01-16 3:09,2022-01-16 3:11,45405,143000,143000,0,143000
817151,ORDER,CANCELLED,매치무브 온보딩 :,2022-01-16 3:08,2022-01-16 3:10,774789,420000,370000,50000,370000
817150,ORDER,CANCELLED,매치무브 온보딩 :,2022-01-16 3:07,2022-01-16 3:08,774789,420000,370000,50000,370000
817149,ORDER,COMPLETED,The RED : ,2022-01-16 3:06,2022-01-16 3:06,609315,199000,149000,50000,149000
817148,ORDER,COMPLETED,세상의 모든 감성 ,2022-01-16 3:05,2022-01-16 3:08,774282,183000,133000,50000,133000
817147,ORDER,CANCELLED,매치무브 온보딩 :,2022-01-16 3:04,2022-01-16 3:06,774789,420000,370000,50000,370000
817146,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-16 3:04,2022-01-16 3:05,772849,230000,180000,50000,180000
817144,ORDER,CANCELLED,매치무브 온보딩 :,2022-01-16 3:02,2022-01-16 3:04,774789,420000,370000,50000,370000
817143,ORDER,COMPLETED,초격차 패키지 : ,2022-01-16 3:02,2022-01-16 3:02,385323,212000,212000,0,212000
817142,ORDER,PENDING,세상의 모든 감성 ,2022-01-16 3:02,2022-01-16 3:02,774282,183000,133000,50000,133000
817141,ORDER,CANCELLED,초격차 패키지 : ,2022-01-16 3:00,2022-01-16 3:01,385323,212000,212000,0,212000
817140,ORDER,CANCELLED,30개 프로젝트로 ,2022-01-16 3:00,2022-01-16 3:04,774827,209000,209000,0,209000
817139,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-16 3:00,2022-01-16 3:00,774812,221000,171000,50000,171000
817138,ORDER,CANCELLED,세상의 모든 감성 ,2022-01-16 2:59,2022-01-16 3:01,774282,183000,133000,50000,133000
817137,ORDER,PENDING,한 번에 끝내는 디,2022-01-16 2:59,2022-01-16 2:59,583597,260000,260000,0,260000
817136,ORDER,CANCELLED,세상의 모든 감성 ,2022-01-16 2:58,2022-01-16 2:59,774282,183000,133000,50000,133000
817130,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-16 2:55,2022-01-16 3:00,774812,221000,171000,50000,171000
817126,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-16 2:53,2022-01-16 2:54,774636,155000,105000,50000,105000
817124,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 2:50,2022-01-16 2:50,642858,187000,187000,0,187000
817123,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 2:49,2022-01-16 2:49,773535,209000,159000,50000,159000
817119,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 2:48,2022-01-16 2:49,642858,215000,215000,0,215000
817116,ORDER,CANCELLED,한 번에 끝내는 데,2022-01-16 2:47,2022-01-16 2:48,773535,319000,269000,50000,269000
817115,ORDER,CANCELLED,일잘러 필수 스킬 ,2022-01-16 2:47,2022-01-16 2:47,774814,156000,156000,0,156000
817113,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-16 2:44,2022-01-16 2:45,774812,221000,171000,50000,171000
817111,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-16 2:43,2022-01-16 2:44,774792,230000,230000,0,230000
817109,ORDER,COMPLETED,세상의 모든 감성 ,2022-01-16 2:42,2022-01-16 2:43,774807,183000,133000,50000,133000
817108,ORDER,COMPLETED,완전정복! 시각디자,2022-01-16 2:42,2022-01-16 2:42,766426,249000,199000,50000,199000
817106,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-16 2:41,2022-01-16 2:41,40783,209000,177650,31350,177650
817102,ORDER,COMPLETED,2030을 위한 내,2022-01-16 2:38,2022-01-16 2:40,774636,159000,109000,50000,109000
817101,ORDER,COMPLETED,[증정 쿠폰 즉시 ,2022-01-16 2:37,2022-01-16 2:37,774802,149000,149000,0,149000
817100,ORDER,COMPLETED,박세익 전무에게 배,2022-01-16 2:36,2022-01-16 2:38,630854,389000,389000,0,389000
817099,ORDER,COMPLETED,박세익 전무에게 배,2022-01-16 2:35,2022-01-16 2:39,774795,389000,339000,50000,339000
